# strings this corpus segments more than one way, worst first.
# minority = token instances that would change if the majority form were made canonical.
# forms lists every observed segmentation as form:count, majority first.
surface	total	minority	majority	forms	splits
ご近所さん	8	3	ご近所さん	ご近所さん:5 ご近所|さん:3	train=8
してんだ	8	3	してんだ	してんだ:5 して|ん|だ:3	train=8
なくなりました	8	3	なくなりました	なくなりました:5 なく|なりました:3	train=8
のり	8	3	の|り	の|り:5 のり:3	train=8
わずかに	8	3	わずか|に	わずか|に:5 わずかに:3	train=8
何日間	8	3	何日間	何日間:5 何日|間:3	train=8
備えなければ	8	3	備えなければ	備えなければ:5 備えなけれ|ば:3	train=8
働いてます	8	3	働いてます	働いてます:5 働いて|ます:3	train=7,val=1
十年前	8	3	十年|前	十年|前:5 十|年|前:2 十年前:1	train=8
女子生徒	8	3	女子生徒	女子生徒:5 女子|生徒:3	train=8
弁論大会	8	3	弁論|大会	弁論|大会:5 弁論大会:3	train=8
思えば	8	3	思えば	思えば:5 思え|ば:3	train=8
思ってます	8	3	思ってます	思ってます:5 思って|ます:3	train=8
悪化した	8	3	悪化した	悪化した:5 悪化|した:3	train=8
我が子	8	3	我が|子	我が|子:5 我が子:3	train=8
扱い方	8	3	扱い方	扱い方:5 扱い|方:3	train=8
映画スター	8	3	映画|スター	映画|スター:5 映画スター:3	train=8
盛んに	8	3	盛ん|に	盛ん|に:5 盛んに:3	train=8
第23章	8	3	第23章	第23章:5 第|23|章:3	train=8
第79章	8	3	第|79|章	第|79|章:5 第79章:3	train=8
置けば	8	3	置けば	置けば:5 置け|ば:3	test=1,train=7
考えれば	8	3	考えれば	考えれば:5 考えれ|ば:3	train=8
言ってんだ	8	3	言ってんだ	言ってんだ:5 言って|ん|だ:3	train=8
運良く	8	3	運|良く	運|良く:5 運良く:3	train=8
飢え死に	8	3	飢え死に	飢え死に:5 飢え死|に:3	train=8
いくつもり	7	3	いくつもり	いくつもり:4 いく|つもり:3	train=7
お亡くなり	7	3	お|亡くなり	お|亡くなり:4 お亡くなり:3	train=7
お使いください	7	3	お使いください	お使いください:4 お使い|ください:2 お|使いください:1	train=7
けがした	7	3	けが|した	けが|した:4 けがした:3	train=7
しなくても	7	3	しなくて|も	しなくて|も:4 しなくても:3	train=7
し合う	7	3	し合う	し合う:4 し|合う:3	train=7
できてない	7	3	できてない	できてない:4 できて|ない:3	train=7
ですら	7	3	で|すら	で|すら:4 ですら:2 です|ら:1	train=7
はいはい	7	3	はい|はい	はい|はい:4 はいはい:3	train=7
ものとも	7	3	もの|と|も	もの|と|も:4 ものとも:3	train=7
ヨーロッパ旅行	7	3	ヨーロッパ旅行	ヨーロッパ旅行:4 ヨーロッパ|旅行:3	train=7
一緒です	7	3	一緒|です	一緒|です:4 一緒です:3	train=7
不正行為	7	3	不正|行為	不正|行為:4 不正行為:3	train=7
不注意で	7	3	不注意で	不注意で:4 不注意|で:3	train=7
二年前	7	3	二年前	二年前:4 二年|前:3	train=7
化した	7	3	化した	化した:4 化|した:3	train=7
外国旅行	7	3	外国|旅行	外国|旅行:4 外国旅行:3	train=7
好きでない	7	3	好きで|ない	好きで|ない:4 好きでない:3	train=7
害する	7	3	害する	害する:4 害|する:3	train=7
待たなければ	7	3	待たなければ	待たなければ:4 待たなけれ|ば:3	train=7
放っておいて	7	3	放って|おいて	放って|おいて:4 放っておいて:2 放って|おい|て:1	train=7
数年間	7	3	数年間	数年間:4 数年|間:3	train=7
暖かくなった	7	3	暖かく|なった	暖かく|なった:4 暖かくなった:3	train=7
有罪だ	7	3	有罪|だ	有罪|だ:4 有罪だ:3	train=7
正午前	7	3	正午|前	正午|前:4 正午前:3	train=7
独身です	7	3	独身|です	独身|です:4 独身です:3	train=7
環境問題	7	3	環境|問題	環境|問題:4 環境問題:3	train=7
登場人物	7	3	登場人物	登場人物:4 登場|人物:3	train=7
第83章	7	3	第|83|章	第|83|章:4 第83章:3	train=7
自動車産業	7	3	自動車産業	自動車産業:4 自動車|産業:3	train=7
行くな	7	3	行くな	行くな:4 行く|な:3	train=7
話しつづけた	7	3	話しつづけた	話しつづけた:4 話し|つづけた:3	train=7
読めば	7	3	読めば	読めば:4 読め|ば:3	train=7
し合って	6	3	し|合って	し|合って:3 し合って:3	train=6
とある	6	3	とある	とある:3 と|ある:3	train=6
とやら	6	3	と|やら	と|やら:3 とやら:3	train=6
タイ料理	6	3	タイ料理	タイ料理:3 タイ|料理:3	train=6
一人っきり	6	3	一人っきり	一人っきり:3 一人|っきり:3	train=6
上の空	6	3	上|の|空	上|の|空:3 上の空:3	train=6
中華料理店	6	3	中華料理店	中華料理店:3 中華|料理店:3	train=6
事故現場	6	3	事故現場	事故現場:3 事故|現場:3	train=6
制限速度	6	3	制限速度	制限速度:3 制限|速度:3	train=6
四奥様	6	3	四|奥様	四|奥様:3 四奥様:2 四奥|様:1	train=5,val=1
屋根裏部屋	6	3	屋根裏部屋	屋根裏部屋:3 屋根裏|部屋:3	train=6
心がけて	6	3	心|がけて	心|がけて:3 心がけて:3	train=6
持ちつ	6	3	持ち|つ	持ち|つ:3 持ちつ:3	train=6
教え方	6	3	教え方	教え方:3 教え|方:3	train=6
案の定	6	3	案の定	案の定:3 案|の|定:3	train=6
母なる	6	3	母|なる	母|なる:3 母なる:3	train=6
流しながら	6	3	流し|ながら	流し|ながら:3 流しながら:3	train=6
目覚まし時計	6	3	目覚まし時計	目覚まし時計:3 目覚まし|時計:3	train=6
直行便	6	3	直行便	直行便:3 直行|便:3	test=1,train=4,val=1
相互理解	6	3	相互理解	相互理解:3 相互|理解:3	train=6
言い換えれば	6	3	言い換えれ|ば	言い換えれ|ば:3 言い換えれば:3	train=6
誠に	6	3	誠|に	誠|に:3 誠に:3	train=6
運転手さん	6	3	運転手|さん	運転手|さん:3 運転手さん:3	train=6
お疲れさま	5	3	お疲れ|さま	お疲れ|さま:2 お疲れさま:2 お|疲れ|さま:1	train=5
世間知らずだ	5	3	世間知らずだ	世間知らずだ:2 世間知らず|だ:2 世間|知らずだ:1	train=5
借りして	5	3	借りして	借りして:2 借り|し|て:2 借り|して:1	train=5
観光案内所	5	3	観光案内所	観光案内所:2 観光|案内所:2 観光|案内|所:1	train=5
がある	2683	2	が|ある	が|ある:2681 がある:2	test=15,train=2655,val=13
なの	2119	2	な|の	な|の:2117 なの:2	test=9,train=2094,val=16
いない	1026	2	いない	いない:1024 い|ない:2	test=7,train=1011,val=8
という	949	2	と|いう	と|いう:947 という:2	test=11,train=936,val=2
好きだ	642	2	好きだ	好きだ:640 好き|だ:2	test=6,train=631,val=5
僕は	611	2	僕|は	僕|は:609 僕は:2	test=4,train=602,val=5
しよう	488	2	しよう	しよう:486 し|よう:2	test=2,train=479,val=7
すると	391	2	する|と	する|と:389 すると:2	test=10,train=376,val=5
するよう	282	2	する|よう	する|よう:280 するよう:2	test=3,train=278,val=1
に来る	197	2	に|来る	に|来る:195 に来る:2	test=1,train=194,val=2
持っています	193	2	持って|います	持って|います:191 持っています:2	train=193
を着て	187	2	を|着て	を|着て:185 を着て:2	test=1,train=185,val=1
に着いた	186	2	に|着いた	に|着いた:184 に着いた:2	train=185,val=1
に入った	184	2	に|入った	に|入った:182 に入った:2	test=2,train=182
お茶	179	2	お茶	お茶:177 お|茶:2	test=1,train=177,val=1
ありがとうございます	129	2	ありがとう|ございます	ありがとう|ございます:127 ありがとうございます:2	test=1,train=128
させて	129	2	させて	させて:127 させ|て:2	train=128,val=1
言ってる	128	2	言ってる	言ってる:126 言って|る:2	test=1,train=127
やり方	114	2	やり方	やり方:112 やり|方:2	test=1,train=113
簡単に	106	2	簡単|に	簡単|に:104 簡単に:2	train=106
しまって	92	2	しまって	しまって:90 しまっ|て:2	test=1,train=90,val=1
父さん	91	2	父さん	父さん:89 父|さん:2	test=1,train=90
に着く	84	2	に|着く	に|着く:82 に着く:2	test=1,train=83
しかない	78	2	しか|ない	しか|ない:76 しかない:2	test=1,train=76,val=1
お酒	74	2	お酒	お酒:72 お|酒:2	train=73,val=1
我が	74	2	我が	我が:72 我|が:2	test=1,train=73
ところが	72	2	ところ|が	ところ|が:70 ところが:2	test=1,train=70,val=1
きれいに	70	2	きれい|に	きれい|に:68 きれいに:2	test=1,train=67,val=2
についた	69	2	に|ついた	に|ついた:67 についた:2	train=69
しも	66	2	しも	しも:64 し|も:2	test=1,train=64,val=1
ついている	66	2	ついて|いる	ついて|いる:64 ついている:2	test=1,train=63,val=2
やっている	66	2	やって|いる	やって|いる:64 やっている:2	train=64,val=2
なっています	65	2	なって|います	なって|います:63 なっています:2	train=63,val=2
を持ってる	61	2	を|持ってる	を|持ってる:59 を持ってる:2	train=61
見ること	58	2	見る|こと	見る|こと:56 見ること:2	train=57,val=1
できました	57	2	できました	できました:55 で|きました:2	train=57
金曜日	56	2	金曜日	金曜日:54 金曜|日:2	train=56
だわ	55	2	だ|わ	だ|わ:53 だわ:2	train=55
立てる	53	2	立てる	立てる:51 立て|る:2	train=53
になろう	52	2	に|なろう	に|なろう:50 になろう:2	train=52
を着た	51	2	を|着た	を|着た:49 を着た:2	test=1,train=49,val=1
お持ちです	49	2	お持ちです	お持ちです:47 お|持ちです:1 お持ち|です:1	train=49
と思ってる	49	2	と|思ってる	と|思ってる:47 と思ってる:2	train=49
どうにか	49	2	どうにか	どうにか:47 どうに|か:1 どう|に|か:1	train=48,val=1
やること	49	2	やる|こと	やる|こと:47 やること:2	train=49
思い出した	49	2	思い出した	思い出した:47 思い|出した:2	train=49
にない	46	2	に|ない	に|ない:44 にない:2	test=1,train=45
そうか	44	2	そう|か	そう|か:42 そうか:2	train=44
勝手に	44	2	勝手|に	勝手|に:42 勝手に:2	train=44
はるかに	43	2	はるか|に	はるか|に:41 は|るかに:1 はるかに:1	test=1,train=41,val=1
をもたらした	43	2	を|もたらした	を|もたらした:41 をもたらした:2	train=42,val=1
クソ野郎	41	2	クソ|野郎	クソ|野郎:39 クソ野郎:2	test=1,train=40
出来るだけ	41	2	出来る|だけ	出来る|だけ:39 出来るだけ:2	test=1,train=39,val=1
我が家	41	2	我が家	我が家:39 我が|家:2	test=1,train=40
お待ち	39	2	お待ち	お待ち:37 お|待ち:2	train=39
みなさん	37	2	みなさん	みなさん:35 みな|さん:2	train=37
乗り遅れた	37	2	乗り遅れた	乗り遅れた:35 乗り|遅れた:2	train=37
話してる	37	2	話してる	話してる:35 話|してる:2	train=37
もしかして	35	2	もしかして	もしかして:33 もしか|して:1 も|しかして:1	train=35
作り方	34	2	作り方	作り方:32 作り|方:2	train=33,val=1
がつかない	33	2	が|つかない	が|つかない:31 がつかない:2	train=31,val=2
目の前	33	2	目|の|前	目|の|前:31 目の前:2	train=33
お待ちください	32	2	お待ちください	お待ちください:30 お|待ちください:2	train=32
した後	31	2	した|後	した|後:29 し|た|後:1 した後:1	train=31
すんだ	31	2	すんだ	すんだ:29 す|ん|だ:2	test=1,train=30
わずかな	31	2	わずか|な	わずか|な:29 わずかな:2	train=31
怖いの	31	2	怖い|の	怖い|の:29 怖いの:2	train=31
旅行中	31	2	旅行|中	旅行|中:29 旅行中:2	train=31
ならば	30	2	ならば	ならば:28 なら|ば:2	train=29,val=1
を示した	30	2	を|示した	を|示した:28 を示した:2	train=30
そうだろ	29	2	そう|だろ	そう|だろ:27 そうだろ:2	train=29
そっと	29	2	そっと	そっと:27 そっ|と:2	train=29
はっきりと	29	2	はっきり|と	はっきり|と:27 はっきりと:2	train=28,val=1
大嫌いだ	29	2	大嫌いだ	大嫌いだ:27 大|嫌いだ:2	train=29
見たら	29	2	見たら	見たら:27 見|たら:2	test=1,train=28
引き起こした	28	2	引き起こした	引き起こした:26 引き|起こした:2	train=28
見てた	28	2	見てた	見てた:26 見て|た:2	test=1,train=27
ご一緒	27	2	ご一緒	ご一緒:25 ご|一緒:2	train=27
はいて	27	2	はいて	はいて:25 は|いて:2	train=27
はなりません	27	2	は|なりません	は|なりません:25 はなりません:2	train=27
わが国	27	2	わが|国	わが|国:25 わが国:2	train=26,val=1
約65人	27	2	約|65人	約|65人:25 約65人:2	train=27
？！	27	2	？|！	？|！:25 ？！:2	test=1,train=26
あの日	26	2	あの|日	あの|日:24 あの日:2	train=26
はあ	26	2	はあ	はあ:24 は|あ:2	train=26
を着る	26	2	を|着る	を|着る:24 を着る:2	train=25,val=1
表して	26	2	表して	表して:24 表|して:2	train=25,val=1
間もなく	26	2	間もなく	間もなく:24 間|も|なく:2	test=1,train=25
しかも	25	2	しかも	しかも:23 しか|も:2	train=24,val=1
しきりに	25	2	しきり|に	しきり|に:23 しきりに:2	train=25
ほっと	25	2	ほっと	ほっと:23 ほっ|と:2	train=25
ごらんなさい	24	2	ごらんなさい	ごらんなさい:22 ごらん|なさい:2	train=24
でた	24	2	でた	でた:22 で|た:2	train=23,val=1
言わないで	24	2	言わないで	言わないで:22 言わない|で:2	train=24
かいて	23	2	かいて	かいて:21 か|いて:2	test=1,train=22
十年	23	2	十年	十年:21 十|年:2	train=23
悪くなった	23	2	悪く|なった	悪く|なった:21 悪くなった:2	train=23
お聞き	22	2	お聞き	お聞き:20 お|聞き:2	train=22
年上です	22	2	年上|です	年上|です:20 年上です:2	train=22
必要なら	22	2	必要なら	必要なら:20 必要|なら:2	train=22
来るよう	22	2	来る|よう	来る|よう:20 来るよう:2	train=22
買ってきた	22	2	買って|きた	買って|きた:20 買ってきた:2	train=22
鈴木博士	22	2	鈴木|博士	鈴木|博士:20 鈴木博士:2	train=22
えッ	21	2	えッ	えッ:19 え|ッ:2	train=20,val=1
しすぎる	21	2	しすぎる	しすぎる:19 し|すぎる:2	test=1,train=20
ても	21	2	て|も	て|も:19 ても:2	train=21
であれ	21	2	で|あれ	で|あれ:19 であれ:2	train=21
建てられた	21	2	建てられた	建てられた:19 建て|られた:2	test=1,train=20
押し入った	21	2	押し入った	押し入った:19 押し|入った:2	train=21
約74人	21	2	約|74人	約|74人:19 約74人:2	train=21
がた	20	2	がた	がた:18 が|た:2	train=19,val=1
一緒だった	20	2	一緒|だった	一緒|だった:18 一緒だった:2	test=1,train=19
住んでた	20	2	住んでた	住んでた:18 住んで|た:2	test=1,train=19
推理小説	20	2	推理|小説	推理|小説:18 推理小説:2	train=20
木曜日	20	2	木曜日	木曜日:18 木曜|日:2	train=20
約90人	20	2	約|90人	約|90人:18 約90人:2	train=20
訳した	20	2	訳した	訳した:18 訳|した:2	train=20
おかけ	19	2	おかけ	おかけ:17 お|かけ:2	train=19
お伝えください	19	2	お伝えください	お伝えください:17 お|伝えください:2	train=19
お役	19	2	お役	お役:17 お|役:2	train=19
かかっていた	19	2	かかって|いた	かかって|いた:17 かかっていた:2	train=19
ちらりと	19	2	ちらり|と	ちらり|と:17 ちらりと:2	train=19
一体全体	19	2	一体|全体	一体|全体:17 一体全体:2	train=19
夕食前	19	2	夕食|前	夕食|前:17 夕食前:2	train=18,val=1
夜通し	19	2	夜通し	夜通し:17 夜|通し:2	train=18,val=1
対し	19	2	対し	対し:17 対|し:2	train=19
独特の	19	2	独特|の	独特|の:17 独特の:2	train=18,val=1
約94人	19	2	約|94人	約|94人:17 約94人:2	train=19
豊かな	19	2	豊か|な	豊か|な:17 豊かな:2	train=19
おいては	18	2	おいて|は	おいて|は:16 おい|て|は:1 おいては:1	test=3,train=15
つくと	18	2	つく|と	つく|と:16 つくと:2	train=18
クラシック音楽	18	2	クラシック|音楽	クラシック|音楽:16 クラシック音楽:2	train=18
ヤツら	18	2	ヤツら	ヤツら:16 ヤツ|ら:2	train=18
不注意だった	18	2	不注意だった	不注意だった:16 不注意|だった:2	train=18
伊藤博士	18	2	伊藤|博士	伊藤|博士:16 伊藤博士:2	train=18
心配で	18	2	心配で	心配で:16 心配|で:2	train=18
本当だろう	18	2	本当|だろう	本当|だろう:16 本当だろう:2	train=18
田中博士	18	2	田中|博士	田中|博士:16 田中博士:2	train=18
追いかけて	18	2	追いかけて	追いかけて:16 追い|かけて:2	train=18
いわれて	17	2	いわれて	いわれて:15 いわ|れて:2	train=17
ご注意	17	2	ご注意	ご注意:15 ご|注意:2	train=17
どころか	17	2	どころ|か	どころ|か:15 どころか:2	train=17
はがっかり	17	2	は|がっかり	は|がっかり:15 はがっかり:2	train=17
二年	17	2	二年	二年:15 二|年:2	train=17
来れば	17	2	来れば	来れば:15 来れ|ば:2	train=17
約61人	17	2	約|61人	約|61人:15 約61人:2	train=17
約97人	17	2	約|97人	約|97人:15 約97人:2	train=17
お支払い	16	2	お支払い	お支払い:14 お|支払い:2	train=16
お飲み物	16	2	お飲み物	お飲み物:14 お|飲み物:2	train=16
出てけ	16	2	出てけ	出てけ:14 出て|け:2	train=15,val=1
反して	16	2	反して	反して:14 反|して:2	train=16
山田博士	16	2	山田|博士	山田|博士:14 山田博士:2	train=16
独自の	16	2	独自|の	独自|の:14 独自の:2	train=16
第55章	16	2	第55章	第55章:14 第|55|章:2	train=16
遠慮なく	16	2	遠慮|なく	遠慮|なく:14 遠慮なく:2	train=16
面して	16	2	面して	面して:14 面|して:2	train=16
ご記入	15	2	ご記入	ご記入:13 ご|記入:2	train=15
そのため	15	2	その|ため	その|ため:13 そのため:2	train=15
であって	15	2	で|あって	で|あって:13 で|あっ|て:1 であって:1	train=15
なくなる	15	2	なくなる	なくなる:13 なく|なる:2	train=15
はさみ	15	2	はさみ	はさみ:13 は|さみ:2	train=14,val=1
ひょっとして	15	2	ひょっと|して	ひょっと|して:13 ひょっとして:2	test=1,train=13,val=1
宗ちゃん	15	2	宗|ちゃん	宗|ちゃん:13 宗ちゃん:2	test=2,train=13
持ってた	15	2	持ってた	持ってた:13 持って|た:2	train=15
無料で	15	2	無料|で	無料|で:13 無料で:2	train=14,val=1
間に合わない	15	2	間に合わない	間に合わない:13 間|に合わない:1 間に|合わない:1	train=15
いかがでした	14	2	いかがでした	いかがでした:12 いかが|でした:2	train=14
しさえ	14	2	しさえ	しさえ:12 し|さえ:2	train=14
すん	14	2	すん	すん:12 す|ん:2	test=1,train=13
だし	14	2	だ|し	だ|し:12 だし:2	train=14
愛し合って	14	2	愛し合って	愛し合って:12 愛|し|合って:2	train=13,val=1
投げつけた	14	2	投げつけた	投げつけた:12 投げ|つけた:2	train=14
暖かくなって	14	2	暖かく|なって	暖かく|なって:12 暖かくなって:2	train=14
第29章	14	2	第29章	第29章:12 第|29|章:2	train=14
約63人	14	2	約|63人	約|63人:12 約63人:2	train=14
約73人	14	2	約|73人	約|73人:12 約73人:2	train=14
言い張った	14	2	言い張った	言い張った:12 言い|張った:2	train=14
輸入品	14	2	輸入品	輸入品:12 輸入|品:2	train=14
飛行機事故	14	2	飛行機|事故	飛行機|事故:12 飛行機事故:2	train=14
お疲れ	13	2	お疲れ	お疲れ:11 お|疲れ:2	train=13
お静か	13	2	お静か	お静か:11 お|静か:2	train=13
ただちに	13	2	ただちに	ただちに:11 ただち|に:2	test=1,train=12
であろう	13	2	で|あろう	で|あろう:11 であろう:2	train=13
をつかまえた	13	2	を|つかまえた	を|つかまえた:11 をつかまえた:2	train=13
交通規則	13	2	交通|規則	交通|規則:11 交通規則:2	train=13
外出中	13	2	外出|中	外出|中:11 外出中:2	train=13
得意で	13	2	得意で	得意で:11 得意|で:2	train=13
暗くなった	13	2	暗く|なった	暗く|なった:11 暗くなった:2	train=13
第28章	13	2	第28章	第28章:11 第|28|章:2	train=13
第86章	13	2	第86章	第86章:11 第|86|章:2	train=13
資金不足	13	2	資金|不足	資金|不足:11 資金不足:2	train=13
走り去った	13	2	走り去った	走り去った:11 走り|去った:2	train=13
あげたら	12	2	あげたら	あげたら:10 あげ|たら:2	train=12
ありの	12	2	あり|の	あり|の:10 ありの:2	train=12
いなくなった	12	2	いなくなった	いなくなった:10 いなく|なった:2	train=12
お会いした	12	2	お会い|した	お会い|した:10 お会いした:2	train=12
お取り下さい	12	2	お取り下さい	お取り下さい:10 お|取り下さい:2	train=12
お部屋	12	2	お部屋	お部屋:10 お|部屋:2	train=12
かなって	12	2	かなって	かなって:10 か|な|って:2	train=12
ぎょっと	12	2	ぎょっと	ぎょっと:10 ぎょっ|と:2	train=12
ご存じです	12	2	ご存じ|です	ご存じ|です:10 ご存じです:2	train=12
ご覧ください	12	2	ご覧|ください	ご覧|ください:10 ご|覧|ください:1 ご覧ください:1	train=12
ベルベル語	12	2	ベルベル語	ベルベル語:10 ベルベル|語:2	train=12
何分	12	2	何分	何分:10 何|分:2	test=1,train=11
健康状態	12	2	健康状態	健康状態:10 健康|状態:2	train=12
右足	12	2	右足	右足:10 右|足:2	train=12
土砂降り	12	2	土砂降り	土砂降り:10 土砂|降り:2	train=12
必要ない	12	2	必要|ない	必要|ない:10 必要ない:2	train=12
思い付いた	12	2	思い付いた	思い付いた:10 思い|付いた:2	train=12
生活様式	12	2	生活様式	生活様式:10 生活|様式:2	train=11,val=1
知りたがって	12	2	知りたがって	知りたがって:10 知り|たがって:2	train=12
短編小説	12	2	短編|小説	短編|小説:10 短編小説:2	train=12
聞けば	12	2	聞けば	聞けば:10 聞け|ば:2	train=12
食べてた	12	2	食べてた	食べてた:10 食べて|た:2	train=12
あり得ない	11	2	あり得ない	あり得ない:9 あり|得ない:2	train=11
お年	11	2	お年	お年:9 お|年:2	train=11
お待たせ	11	2	お待たせ	お待たせ:9 お|待たせ:1 お|待た|せ:1	train=11
ご在宅	11	2	ご在宅	ご在宅:9 ご|在宅:2	train=10,val=1
したらしい	11	2	したらしい	したらしい:9 した|らしい:2	train=10,val=1
ってん	11	2	って|ん	って|ん:9 ってん:2	train=11
やってます	11	2	やってます	やってます:9 やって|ます:2	train=11
三年間	11	2	三年間	三年間:9 三年|間:1 三|年間:1	train=11
夜明け前	11	2	夜明け|前	夜明け|前:9 夜明け前:2	train=11
屋さん	11	2	屋さん	屋さん:9 屋|さん:2	train=11
急げば	11	2	急げば	急げば:9 急げ|ば:2	train=11
愛される	11	2	愛される	愛される:9 愛|される:2	train=11
数日間	11	2	数日間	数日間:9 数日|間:2	train=11
第92章	11	2	第92章	第92章:9 第|92|章:2	train=11
第95章	11	2	第95章	第95章:9 第|95|章:2	train=11
語って	11	2	語って	語って:9 語|って:2	train=11
起きなければ	11	2	起きなければ	起きなければ:9 起きなけれ|ば:2	train=11
お迎え	10	2	お迎え	お迎え:8 お|迎え:2	train=10
かんで	10	2	かんで	かんで:8 かん|で:2	train=10
そうかい	10	2	そう|かい	そう|かい:8 そう|か|い:1 そうかい:1	train=10
とっくに	10	2	とっくに	とっくに:8 とっ|くに:1 とっく|に:1	train=10
なしだ	10	2	なし|だ	なし|だ:8 なしだ:2	train=10
なりたがって	10	2	なりたがって	なりたがって:8 なり|たがって:2	train=10
をしかった	10	2	を|しかった	を|しかった:8 をしかった:2	train=10
メールアドレス	10	2	メールアドレス	メールアドレス:8 メール|アドレス:2	train=10
一緒だ	10	2	一緒|だ	一緒|だ:8 一緒だ:2	test=1,train=9
取り扱って	10	2	取り扱って	取り扱って:8 取り|扱って:2	train=10
始発電車	10	2	始発電車	始発電車:8 始発|電車:2	train=10
屈した	10	2	屈した	屈した:8 屈|した:2	train=10
引き裂いた	10	2	引き裂いた	引き裂いた:8 引き|裂いた:2	train=9,val=1
扱いにくい	10	2	扱いにくい	扱いにくい:8 扱い|に|くい:1 扱い|にくい:1	train=10
持ち上げた	10	2	持ち上げた	持ち上げた:8 持ち|上げた:2	train=10
文法的に	10	2	文法的|に	文法的|に:8 文法的に:1 文法|的|に:1	train=9,val=1
最終列車	10	2	最終|列車	最終|列車:8 最終列車:2	train=10
本当だった	10	2	本当|だった	本当|だった:8 本当だった:2	train=10
物理学者	10	2	物理学者	物理学者:8 物理|学者:2	train=10
生きてた	10	2	生きてた	生きてた:8 生きて|た:2	train=10
第12章	10	2	第|12|章	第|12|章:8 第12章:2	train=10
第30章	10	2	第30章	第30章:8 第|30|章:2	train=10
第40章	10	2	第40章	第40章:8 第|40|章:2	train=10
第80章	10	2	第|80|章	第|80|章:8 第80章:2	train=10
第84章	10	2	第|84|章	第|84|章:8 第84章:2	train=10
表します	10	2	表します	表します:8 表|します:2	train=10
読んでも	10	2	読んで|も	読んで|も:8 読んでも:2	train=10
運動選手	10	2	運動|選手	運動|選手:8 運動選手:2	train=10
あらあら	9	2	あらあら	あらあら:7 あら|あら:2	train=9
いるなら	9	2	いるなら	いるなら:7 いる|なら:2	train=9
お探しです	9	2	お探しです	お探しです:7 お|探しです:1 お探し|です:1	train=9
ご自分	9	2	ご自分	ご自分:7 ご|自分:2	train=9
し過ぎる	9	2	し過ぎる	し過ぎる:7 し|過ぎる:2	train=9
でなくて	9	2	でなくて	でなくて:7 で|なくて:2	test=1,train=7,val=1
ハーバード大学	9	2	ハーバード大学	ハーバード大学:7 ハーバード|大学:2	train=9
強くなった	9	2	強く|なった	強く|なった:7 強くなった:2	train=9
待ち望んで	9	2	待ち望んで	待ち望んで:7 待ち|望んで:2	train=9
愛した	9	2	愛した	愛した:7 愛|した:2	test=1,train=8
愛してない	9	2	愛してない	愛してない:7 愛|して|ない:2	train=9
死に方	9	2	死に方	死に方:7 死に|方:2	train=9
生き字引	9	2	生き|字引	生き|字引:7 生き字引:2	train=9
空いてます	9	2	空いてます	空いてます:7 空いて|ます:2	test=1,train=8
第26章	9	2	第26章	第26章:7 第|26|章:2	train=9
良くなって	9	2	良く|なって	良く|なって:7 良くなって:2	train=9
行くなら	9	2	行くなら	行くなら:7 行く|なら:2	train=8,val=1
言ってなかった	9	2	言ってなかった	言ってなかった:7 言って|なかった:2	train=9
過小評価	9	2	過小|評価	過小|評価:7 過小評価:2	train=9
除けば	9	2	除けば	除けば:7 除け|ば:2	train=8,val=1
いけば	8	2	いけば	いけば:6 いけ|ば:2	train=8
いっぱいでした	8	2	いっぱい|でした	いっぱい|でした:6 いっぱいでした:2	test=1,train=7
じゃありません	8	2	じゃ|ありません	じゃ|ありません:6 じゃありません:2	train=8
たしかに	8	2	たしか|に	たしか|に:6 たしかに:2	train=8
つけてた	8	2	つけてた	つけてた:6 つけて|た:2	test=1,train=7
はやった	8	2	は|やった	は|やった:6 はやった:2	train=8
びしょ濡れ	8	2	びしょ濡れ	びしょ濡れ:6 びしょ|濡れ:2	train=8
をとらない	8	2	を|とらない	を|とらない:6 をとらない:2	train=8
アルファベット順	8	2	アルファベット|順	アルファベット|順:6 アルファベット順:2	train=8
ショックだった	8	2	ショック|だった	ショック|だった:6 ショックだった:2	train=8
一杯だった	8	2	一杯|だった	一杯|だった:6 一杯だった:2	train=8
失業中	8	2	失業|中	失業|中:6 失業中:2	train=8
役立った	8	2	役立った	役立った:6 役|立った:2	train=8
待てば	8	2	待てば	待てば:6 待て|ば:2	train=8
必要事項	8	2	必要|事項	必要|事項:6 必要事項:2	train=8
投げかけた	8	2	投げかけた	投げかけた:6 投げ|かけた:2	train=8
日本経済	8	2	日本|経済	日本|経済:6 日本経済:2	train=8
来てた	8	2	来てた	来てた:6 来て|た:2	train=8
社会福祉	8	2	社会福祉	社会福祉:6 社会|福祉:2	train=8
罰せられる	8	2	罰せられる	罰せられる:6 罰|せられる:2	train=8
語り合った	8	2	語り合った	語り合った:6 語り|合った:2	train=8
近づくな	8	2	近づくな	近づくな:6 近づく|な:2	train=8
返さなければ	8	2	返さなければ	返さなければ:6 返さなけれ|ば:2	train=8
金時計	8	2	金|時計	金|時計:6 金時計:2	train=8
雨降り	8	2	雨降り	雨降り:6 雨|降り:2	train=8
食べれば	8	2	食べれば	食べれば:6 食べれ|ば:2	train=8
いっぱいの	7	2	いっぱい|の	いっぱい|の:5 いっぱいの:2	train=6,val=1
かけないで	7	2	かけないで	かけないで:5 かけない|で:2	train=6,val=1
こうにか	7	2	こうにか	こうにか:5 こうに|か:2	train=6,val=1
させることが	7	2	させる|こと|が	させる|こと|が:5 させることが:2	train=7
